iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita,latitude,longtitude
PRT,Portugal,2014,0,0,0,0,0,0,0.661,1.889,5.867,292.559,0.477,1.121,0.015,3.221,309.179,299,23.005,1.11,10.841,0.342,31.157,1147.245,2990.732,0,0,51.954,3.048,11.952,20.393,6.834,15.569,0,1.607,3.253,0.205,31.561,0.627,12.111,1.041,27588.124,-1.448,70.933,-2.996,203.869,19568.951,1957.438,39.252,13.154,-4.455,14.356,-1.924,41.26,655.98,3960.418,0,0,29.967,12.715,13.786,4.47,39.622,1494.424,3803.2,60.748,31.561,3029.46,6.209,29.067,4.884,83.544,8019.174,0,0,0,0,0,0,0,3.092,-1.064,45.736,-1.414,131.452,154.213,12617.801,0,0,312.276,6.262,-0.391,2.882,-0.032,8.282,794.981,4986.898,10418000,287.413,3029.46,60.748,6.209,29.067,4.884,83.544,8019.174,1.207,30.142,0.555,0.37,1.596,60.215,153.241,2.76E+11,23.312,0.202,10.724,0.062,30.822,1162.545,2958.573,39.5,-8
PRT,Portugal,2015,0,0,0,0,0,0,-0.573,-1.646,6.054,299.375,26.857,1.43,0.865,4.086,394.106,364,28.723,21.685,13.267,6.757,37.914,1420.428,3656.836,0,0,51.273,3.104,14.727,26.901,10.562,8.661,0,1.612,3.308,0.204,24.372,0.796,11.608,1.017,27562.39,7.925,76.995,16.156,220.026,21221.614,2594.59,52.466,20.6,16.818,16.866,6.939,48.199,1018.711,4648.792,0,0,16.891,-44.705,7.667,-17.713,21.909,835.311,2113.14,47.534,24.372,2350.677,-21.309,23.005,-17.803,65.741,6340.775,0,0,0,0,0,0,0,3.143,1.872,46.861,2.461,133.913,155.45,12915.987,0,0,319.012,6.451,1.029,2.928,0.085,8.367,807.037,4945.266,10368000,285.767,2350.677,47.534,-21.309,23.005,-17.803,65.741,6340.775,1.553,26.159,0.705,0.418,2.014,76.79,194.26,2.81E+11,22.639,-4.73,10.276,-1.458,29.365,1119.564,2832.232,39.5,-8
PRT,Portugal,2016,0,0,0,0,0,0,5.268,15.055,5.192,297.351,-19.623,1.092,-0.802,3.284,318.059,296,21.355,-12.7,11.003,-4.815,33.099,1223.126,3205.404,0,0,59.142,3.07,12.63,26.832,12.582,15.723,0,1.62,3.242,0.172,32.31,0.871,12.474,1.056,29132.501,-1.644,71.939,-3.618,216.408,20957.595,2598.495,45.369,21.274,5.373,16.883,2.59,50.788,1218.478,4918.475,0,0,26.586,80.474,13.144,17.631,39.54,1522.693,3829.181,54.631,32.31,3129.003,28.404,28.061,18.673,84.414,8174.906,0,0,0,0,0,0,0,2.739,-1.039,44.053,-1.392,132.521,156.891,12833.716,0,0,313.971,5.482,-2.562,2.71,-0.214,8.153,789.557,5727.499,10326000,300.822,3129.003,54.631,28.404,28.061,18.673,84.414,8174.906,1.472,2.635,0.687,0.053,2.067,84.312,200.19,2.85E+11,21.092,6.828,10.428,2.005,31.37,1208.028,3037.919,39.5,-8
PRT,Portugal,2017,0,0,0,0,0,0,-0.816,-2.455,5.581,312.984,-9.636,0.995,-0.316,2.968,288.444,353,25.419,14.09,12.656,4.664,37.763,1425.406,3670.195,0,0,57.697,3.22,14.666,35.124,18.895,5.897,0,1.563,3.437,0.217,22.573,0.992,12.248,0,28998.655,10.423,80.091,22.556,238.964,23225.223,3413.727,60.876,32.748,24.822,21.247,12.607,63.395,1836.387,6161.425,0,0,10.22,-62.715,4.941,-24.798,14.743,573.125,1432.842,39.124,22.573,2193.92,-29.629,19.909,-25.011,59.403,5773.432,0,0,0,0,0,0,0,2.709,3.989,46.187,5.286,137.807,151.935,13393.603,0,0,334.042,5.957,5.391,2.88,0.44,8.593,835.116,5607.647,10289000,298.367,2193.92,39.124,-29.629,19.909,-25.011,59.403,5773.432,1.719,19.971,0.831,0.413,2.48,96.37,241.034,0,21.228,-2.389,10.263,-0.75,30.62,1190.383,2975.996,39.5,-8
PRT,Portugal,2018,0,0,0,0,0,0,0.265,0.791,5.404,307.707,10.709,1.098,0.318,3.286,320.361,310,20.558,-16.138,10.586,-6.094,31.669,1170.667,3087.804,0,0,58.401,3.156,12.006,28.999,15.612,12.393,0,1.381,3.386,0.23,29.402,1.006,12.617,0,29169.073,-6.764,74.476,-16.165,222.8,21723.837,2827.526,49.655,26.732,-8.52,19.386,-5.401,57.994,1522.194,5654.626,0,0,21.221,108.929,10.296,16.059,30.801,1208.4,3003.251,50.345,29.402,2866.816,28.543,25.524,16.956,76.358,7445.236,0,0,0,0,0,0,0,2.365,-3.388,44.504,-4.669,133.137,134.665,12981.406,0,0,330.171,5.798,-2.06,2.813,-0.177,8.416,820.544,5694.342,10256000,299.158,2866.816,50.345,28.543,25.524,16.956,76.358,7445.236,1.722,0.718,0.835,0.018,2.498,98.079,243.546,0,21.603,2.41,10.482,0.738,31.358,1230.166,3057.534,39.5,-8
PRT,Portugal,2019,0,0,0,0,0,0,-3.166,-9.473,6.598,334.42,-1.416,1.118,-0.047,3.239,316.752,251,11.604,-49.431,5.528,-15.654,16.015,588.136,1566.059,0,0,51.827,3.42,6.014,24.036,16.834,9.211,0,1.187,3.65,0.23,27.792,1.241,13.69,0,28328.318,-1.775,75.546,-3.954,218.846,21400.891,2350.458,46.377,32.481,5.685,21.158,3.297,61.291,1646.204,5993.597,0,0,17.772,-29.736,7.471,-9.159,21.642,900.739,2116.385,53.623,27.792,2717.737,-7.227,24.454,-5.518,70.84,6927.427,0,0,0,0,0,0,0,2.291,6.312,48.86,8.403,141.54,116.118,13841.235,0,0,356.949,7.043,4.369,3.032,0.368,8.783,858.903,5068.195,10226000,289.685,2717.737,53.623,-7.227,24.454,-5.518,70.84,6927.427,2.394,26.398,1.09,0.659,3.157,121.33,308.74,0,26.414,8.483,11.743,2.66,34.018,1338.718,3326.647,39.5,-8
ROU,Romania,2010,-10.08,-7.697,-3.578,-3.72,-4.691,-2.45,0.725,2.843,0.182,5.397,0,0,0,0,0,387,34.117,-6.525,20.741,-5.717,81.895,1010.209,4000.335,68.658,3353.741,60.619,0.11,20.681,28.696,7.262,19.883,11.623,0.753,0.11,0,20.3,0,0.306,1.097,19287.348,-2.599,78.575,-8.28,310.255,15155.112,1401.719,47.338,11.98,1.966,31.776,2.42,125.469,354.728,6128.815,100.235,4896.179,32.8,27.211,13.13,11.089,51.842,971.223,2532.348,52.662,31.923,1559.338,16.198,21.081,11.604,83.24,4066.049,19.174,-1.704,7.675,-0.525,30.305,567.751,1480.334,1.242,-4.619,26.058,-4.982,102.892,36.782,5025.963,49.777,2431.461,5.397,0.182,1003.191,0.073,0.263,0.289,14.137,2961.057,20472000,394.851,991.586,33.488,29.725,13.406,12.129,52.935,2585.715,0,98.773,0.001,0.003,0.005,0.002,0.257,3.6E+11,0.505,3279.141,0.202,0.774,0.798,14.964,38.973,45.9,24
ROU,Romania,2011,12.85,8.822,0.559,0.561,-1.516,-0.755,2.631,10.388,0.317,9.672,0,0,0,0,0,458,39.973,16.57,23.558,13.57,95.465,1218.567,4694.159,77.48,3809.817,61.997,0.197,24.782,33.937,8.365,14.728,11.747,0.79,0.197,0,16.313,0.001,1.387,1.078,19926.163,6.468,81.513,20.068,330.323,16242.485,1668.732,54.74,13.493,2.935,31.871,3.683,129.152,411.319,6350.585,100.795,4956.241,23.755,-26.378,9.418,-13.675,38.167,724.18,1876.732,45.26,28.06,1379.75,-12.639,17.945,-10.521,72.72,3575.73,18.948,0.452,7.512,0.137,30.442,577.617,1496.9,1.274,2.736,26.085,2.815,105.706,38.845,5197.74,49.022,2410.491,9.672,0.317,77.291,0.127,0.224,0.513,25.23,3048.482,20337000,405.238,802.133,26.313,-20.133,10.433,-10.658,42.277,2078.83,0.002,-50.802,0.001,-0.003,0.003,0.07,0.127,3.76E+11,2.238,350.504,0.887,2.797,3.594,68.211,176.74,45.9,24
ROU,Romania,2012,-4.743,-3.675,0.183,0.185,-5.685,-2.787,-3.813,-15.45,0.36,10.466,0,0,0,0,0,456,38.965,-7.814,22.578,-7.46,88.005,1132.2,4350.889,73.806,3648.864,58.774,0.212,22.901,32.382,8.719,12.066,11.466,0.762,0.212,0,14.926,0.008,2.64,0.96,19270.679,-3.201,82.031,-10.575,319.749,15808.015,1600.929,55.096,14.835,-2.951,32.156,-3.811,125.341,431.057,6196.722,100.98,4992.329,20.53,-18.571,7.973,-7.088,31.079,596.544,1536.516,44.904,26.392,1304.784,-6.518,17.44,-4.74,67.98,3360.852,19.509,-2.984,7.577,-0.908,29.534,566.866,1460.136,1.296,0.658,27.297,0.696,106.402,37.672,5260.404,46.235,2285.83,10.466,0.36,6.422,0.14,0.033,0.546,26.997,2905.713,20227000,389.788,737.917,25.395,-9.063,9.863,-3.831,38.446,1900.716,0.014,695.151,0.005,0.018,0.021,0.395,1.019,4.06E+11,4.492,89.185,1.745,3.206,6.8,130.512,336.185,45.9,24
ROU,Romania,2013,-26.622,-19.649,-0.951,-0.961,3.742,1.73,-6.975,-27.189,0.429,12.48,0,0,0,0,0,364,28.933,-22.328,18.852,-19.65,68.356,841.206,3395.202,54.157,2689.948,58.535,0.251,16.936,26.769,9.255,14.956,11.618,0.578,0.251,0,20.148,0.42,4.52,0.88,18010.158,-12.472,77.185,-39.878,279.87,13901.077,1329.629,45.732,15.811,-8.707,31.558,-10.914,114.427,459.693,5683.559,100.019,4967.917,25.551,21.866,10.445,6.796,37.875,742.871,1881.238,54.268,31.766,1577.799,19.026,22.315,12.934,80.914,4018.957,19.848,0.717,8.204,0.212,29.746,577.063,1477.471,0.988,-8.754,26.776,-9.314,97.088,28.73,4822.316,47.966,2382.434,12.48,0.429,18.152,0.178,0.099,0.645,32.046,2907.428,20133000,362.599,1000.737,34.42,33.091,14.111,12.722,51.168,2541.486,0.718,5118.374,0.297,1.055,1.075,20.869,53.41,4.12E+11,7.722,70.181,3.191,4.772,11.572,224.517,574.793,45.9,24
ROU,Romania,2014,-4.457,-2.414,1.924,1.924,-1.912,-0.917,3.569,12.94,0.773,25.166,0,0,0,0,0,331,27.244,-1.123,17.998,-0.768,67.588,886.554,3373.319,51.743,2582.508,65.2,0.504,17.763,26.398,8.104,18.805,11.676,0.531,0.504,0,27.126,1.616,6.201,0.877,18743.192,0.229,74.696,0.642,280.512,14000.409,1317.544,40.488,12.429,-4.978,28.953,-5.696,108.731,404.472,5426.799,101.943,5087.996,28.841,24.464,12.553,9.266,47.141,938.539,2352.799,59.512,38.802,1936.606,15.502,24.886,12.543,93.457,4664.445,17.908,-0.109,7.912,-0.033,29.713,582.751,1482.999,0.815,7.318,27.745,7.105,104.193,26.517,5200.292,47.048,2348.186,25.173,0.774,99.197,0.342,0.64,1.285,64.144,3254.149,20036000,375.539,1353.855,41.604,24.577,16.974,12.576,63.743,3181.445,2.479,206.558,0.878,2.221,3.296,80.654,164.525,4.28E+11,9.511,3.879,3.201,0.449,12.021,309.488,599.977,45.9,24
ROU,Romania,2015,5.908,3.057,0.225,0.229,-1.209,-0.569,0.478,1.795,0.793,26.251,0,0,0,0,0,349,27.495,3.702,18.575,2.502,70.09,909.661,3517.673,54.8,2750.319,65.92,0.523,18.125,28.08,9.386,16.632,11.64,0.569,0.523,0,26.2,1.982,7.063,0.848,18937.68,-0.28,74.133,-0.785,279.727,14038.996,1409.3,42.597,14.238,-4.62,27.485,-5.023,103.708,471.066,5204.935,102.172,5127.846,25.231,-10.74,11.151,-5.063,42.078,834.734,2111.797,57.403,37.84,1899.129,2.434,25.37,2.275,95.731,4804.584,17.658,-0.898,7.804,-0.267,29.446,584.191,1477.865,0.864,1.666,28.073,1.736,105.929,28.572,5316.388,46.479,2332.713,26.256,0.794,3.145,0.351,0.04,1.326,66.529,3308.429,19925000,377.333,1314.939,39.745,3.987,17.567,2.541,66.285,3326.719,3.007,52.104,1.329,1.718,5.014,99.473,251.643,4.45E+11,10.714,48.636,4.735,5.847,17.868,354.476,896.749,45.9,24
ROU,Romania,2016,-10.113,-5.542,-11.397,-11.645,-5.021,-2.334,0.008,0.03,0.822,26.808,0,0,0,0,0,309,24.585,-11.001,16.53,-7.711,62.379,802.233,3151.092,49.258,2488.289,64.595,0.531,15.881,26.34,9.655,18.028,11.286,0.804,0.531,0,26.969,1.82,6.59,0.923,19062.626,-0.532,73.733,-1.487,278.24,14055.363,1330.587,40.778,14.947,1.194,27.81,1.238,104.946,487.725,5301.384,90.528,4573.036,27.91,7.746,12.014,3.259,45.337,910.699,2290.196,59.222,38.255,1932.448,0.493,25.494,0.472,96.203,4859.743,17.472,-3.615,7.521,-1.064,28.382,570.115,1433.723,1.245,4.707,29.392,4.986,110.915,40.629,5602.887,44.145,2230.02,26.813,0.822,0.736,0.354,0.01,1.335,67.456,3263.035,19796000,377.364,1362.333,41.75,2.318,17.972,1.537,67.822,3426.021,2.817,-8.717,1.213,-0.437,4.577,91.925,231.205,4.09E+11,10.202,-7.249,4.392,-1.295,16.572,332.896,837.164,45.9,24
ROU,Romania,2017,5.496,2.707,10.589,9.586,-4.419,-1.951,1.823,6.879,0.821,26.721,0,0,0,0,0,315,26.245,0.21,16.268,0.131,62.51,853.779,3180.53,51.965,2644.015,63.937,0.525,16.78,28.146,10.656,14.494,11.509,0.71,0.525,0,24.282,1.856,7.407,0,19550.344,4.773,75.869,13.281,291.521,14832.639,1432.093,44.022,16.667,7.582,29.383,7.957,112.903,542.187,5744.519,100.114,5093.828,22.67,-20.076,9.43,-9.102,36.235,737.481,1843.647,55.978,35.791,1821.047,-6.991,23.287,-6.725,89.478,4552.661,18,1.376,7.488,0.391,28.773,585.574,1463.953,1.111,4.682,30.217,5.193,116.108,36.128,5907.59,42.195,2146.882,26.721,0.821,-1.68,0.342,-0.022,1.313,66.802,3253.141,19654000,384.242,1235.474,37.978,-10.492,15.799,-7.116,60.705,3088.708,2.902,1.378,1.208,0.063,4.64,94.417,236.084,0,11.584,11.736,4.819,1.945,18.518,376.855,942.175,45.9,24
ROU,Romania,2018,-8.177,-4.249,-0.537,-0.538,-1.569,-0.662,1.871,7.191,0.678,22.41,0,0,0,0,0,291,24.278,-4.621,15.232,-2.889,59.622,802.087,3056.579,47.716,2446.223,64.443,0.437,15.646,26.871,10.521,17.664,11.377,0.705,0.437,0,26.195,1.771,6.322,0,20067.332,1.054,75.26,3.072,294.593,15102.685,1377.594,41.698,16.326,2.416,29.54,2.727,115.63,539.371,5927.918,99.577,5104.92,27.41,21.158,11.216,7.667,43.902,905.578,2250.669,58.302,37.572,1926.177,4.359,23.855,3.9,93.378,4787.161,17.655,-1.725,7.224,-0.496,28.276,583.279,1449.615,1.094,2.785,30.488,3.234,119.341,36.137,6118.188,41.533,2129.241,22.41,0.678,-17.251,0.278,-0.226,1.086,55.697,3303.771,19506000,391.433,1342.899,40.647,7.243,16.632,4.397,65.102,3337.546,2.748,-5.138,1.124,-0.238,4.402,90.794,225.654,0,9.811,-15.147,4.014,-2.805,15.713,324.117,805.526,45.9,24
ROU,Romania,2019,-8.428,-4.022,-2.825,-2.813,-0.28,-0.116,-2.713,-10.618,0.871,26.731,0,0,0,0,0,271,22.884,-10.749,13.973,-6.409,53.213,702.61,2747.888,43.694,2256.357,59.457,0.518,13.606,23.441,9.13,15.655,11.279,0.705,0.518,0,24.737,1.796,6.768,0,19665.135,-2.243,75.623,-6.609,287.984,14871.376,1210.49,39.425,15.356,-5.865,28.583,-6.782,108.848,471.48,5620.878,96.763,4996.817,26.33,-12.954,10.035,-5.687,38.215,808.431,1973.38,60.575,36.016,1859.847,-5.236,23.237,-4.89,88.489,4569.524,18.97,-1.218,7.335,-0.344,27.932,582.434,1442.383,1.186,5.515,33.067,6.582,125.923,36.4,6502.61,41.417,2138.749,26.731,0.871,24.185,0.354,0.263,1.349,69.672,3070.337,19365000,380.815,1277.413,41.605,-6.981,15.902,-4.545,60.557,3127.141,3.021,-2.45,1.128,-0.108,4.294,92.757,221.728,0,11.383,6.282,4.385,0.987,16.7,349.494,862.361,45.9,24
RUS,Russia,2010,6.495,107.071,11.6,621.97,2.185,127.174,3.993,298.554,0.283,19.334,0,0,0,0,0,0,15.798,-1.748,13.542,-18.731,1053.019,1080.936,7339.182,1755.624,12236.106,981.691,2.774,155.092,654.179,486.048,164.818,159.411,13.039,3.279,0.505,168.101,0,0.004,2.672,54197.161,4.646,88.686,306.197,6896.327,48065.061,4559.405,66.638,49.511,6.569,54.515,261.309,4239.206,3387.592,29545.825,5983.872,41705.559,16.789,-5.015,5.582,-22.92,434.084,1148.726,3025.415,33.362,327.512,2282.65,-0.861,11.314,-7.643,879.828,6132.1,16.238,3.537,5.714,15.181,444.333,1111.043,3096.851,1.328,4.13,20.628,63.619,1604.103,90.876,11180.054,5948.558,41459.434,22.854,0.334,7.282,0.018,0.095,1.4,9.757,6842.055,143479008,7776.155,1171.607,17.124,-4.98,5.6,-22.824,435.494,3035.249,0,0,0,0,0,0,0,2.91E+12,0,9.482,0,0.001,0.011,0.028,0.076,55.8,37.6
RUS,Russia,2011,4.386,76.998,3.082,184.41,1.395,82.997,3.292,255.97,0.278,19.325,0,0,0,0,0,0,15.386,3.837,13.613,40.4,1093.419,1068.283,7608.878,1832.622,12752.844,997.765,2.777,153.516,668.257,484.98,164.186,162.018,29.761,3.299,0.522,167.49,0,0.005,2.419,55893.921,3.823,89.141,263.613,7159.94,49824.567,4650.266,66.975,48.607,2.764,54.237,117.159,4356.365,3374.88,30315.057,6168.282,42923.821,16.455,-2.657,5.261,-11.532,422.552,1142.537,2940.453,33.025,329.508,2292.98,-0.869,10.859,-7.643,872.184,6069.354,16.238,0.864,5.58,3.838,448.171,1127.451,3118.734,2.983,6.611,21.291,106.054,1710.157,207.103,11900.632,6031.555,41972.365,22.957,0.331,3.147,0.018,0.044,1.444,10.048,6943.247,143703008,8032.125,1165.529,16.787,-2.636,5.279,-11.481,424.013,2950.62,0,0,0,0.003,0.003,0,0.022,3.32E+12,0.001,28.025,0,0.003,0.014,0.035,0.097,55.8,37.6
RUS,Russia,2012,6.796,124.541,-2.427,-149.727,1.4,84.436,0.224,17.981,0.299,21.063,0,0,0,0,0,0,15.579,4.689,14.22,51.272,1144.691,1096.076,7949.572,1957.163,13591.977,1013.075,3.033,157.828,679.024,490.859,164.239,166.293,30.336,3.513,0.48,167.758,0.001,0.005,2.354,55905.837,0.147,89.073,10.542,7170.482,49797.088,4715.641,67.026,48.452,-1.609,53.245,-70.102,4286.262,3408.888,29766.952,6018.555,41797.26,16.212,-0.363,5.23,-1.533,421.019,1140.596,2923.865,32.974,334.051,2319.898,0.853,10.927,7.439,879.623,6108.749,16.415,2.033,5.68,9.113,457.285,1154.864,3175.72,2.994,1.718,21.609,29.372,1739.529,210.677,12080.564,6115.991,42473.929,24.397,0.347,-10.303,0.016,-0.149,1.295,8.995,7035.54,143994000,8050.105,1165.035,16.559,-0.395,5.246,-1.674,422.339,2933.029,0,248.833,0,0.008,0.011,0.007,0.075,3.42E+12,0,-3.205,0,0,0.014,0.035,0.094,55.8,37.6
RUS,Russia,2013,2.871,56.189,2.1,126.412,1.042,63.721,-1.287,-103.575,0.292,20.267,0,0,0,0,0,0,15.082,-8.035,13.247,-91.977,1052.714,1047.743,7294.049,2013.352,13950.129,1002.612,2.925,151.216,658.523,495.072,179.339,161.38,12.235,3.365,0.44,182.71,0.001,0.005,2.317,55059.972,-1.822,88.59,-130.677,7039.805,48777.447,4562.776,65.681,49.378,-0.877,53.466,-37.585,4248.678,3430.259,29438.267,6144.967,42577.29,17.887,10.159,5.836,42.772,463.791,1242.605,3213.517,34.319,344.09,2384.131,3.081,11.41,27.102,906.725,6282.525,16.096,-3.416,5.558,-15.622,441.663,1118.168,3060.195,1.22,-0.064,21.876,-1.115,1738.413,84.774,12045.131,6179.712,42818.032,23.315,0.336,-4.817,0.016,-0.062,1.233,8.542,6946.907,144324992,7946.53,1265.962,18.223,10.116,5.852,42.724,465.063,3222.33,0,154.895,0,0.017,0.028,0.007,0.192,3.43E+12,0,-15.329,0,-0.002,0.011,0.035,0.079,55.8,37.6
RUS,Russia,2014,2.007,40.412,-3.798,-233.411,0.542,33.501,0.349,27.705,0.308,21.45,0,0,0,0,0,0,14.677,-3.276,12.769,-34.485,1018.228,1021.408,7038.526,2053.764,14196.692,1006.742,3.103,147.762,660.345,497.981,173.514,169.065,14.602,3.558,0.455,177.332,0.16,0.1,2.332,55122.079,0.442,88.672,31.082,7070.887,48877.664,4564.652,65.592,49.465,-0.628,52.945,-26.692,4221.986,3442.308,29184.572,5911.556,40863.765,17.235,-4.855,5.534,-22.517,441.274,1199.419,3050.315,34.408,346.397,2394.477,-0.372,11.328,-3.377,903.348,6244.414,16.793,4.155,5.769,18.349,460.012,1168.666,3179.841,1.45,5.307,22.957,92.26,1830.673,100.936,12654.567,6213.214,42948.978,24.595,0.353,14.444,0.018,0.178,1.411,9.753,6959.129,144664992,7974.235,1225.811,17.614,-4.672,5.56,-21.726,443.336,3064.573,0.016,1372.61,0.005,0.38,0.407,1.106,2.815,3.42E+12,0.01,2035.717,0.003,0.233,0.245,0.691,1.691,55.8,37.6
RUS,Russia,2015,5.52,113.372,-1.136,-67.156,1.249,77.628,-1.975,-157.466,0.279,19.443,0,0,0,0,0,0,14.666,5.218,13.706,53.128,1071.356,1021.067,7389.43,2167.136,14947.312,1009.381,2.819,148.039,656.497,494.631,166.313,182.807,13.827,3.279,0.46,170.077,0.335,0.15,2.347,53914.33,-2.49,88.206,-176.036,6894.851,47555.616,4528.034,65.04,49.003,-3.203,52.282,-135.234,4086.751,3411.601,28187.411,5844.4,40310.381,16.477,-3.692,5.437,-16.29,424.984,1147.105,2931.226,34.96,352.884,2433.935,2.056,11.794,18.57,921.918,6358.714,18.111,7.496,6.326,34.482,494.493,1260.868,3410.653,1.37,-5.131,22.218,-93.93,1736.743,95.366,11978.775,6290.841,43389.604,22.616,0.325,-13.72,0.016,-0.194,1.217,8.396,6961.968,144984992,7816.769,1173.066,16.85,-3.589,5.468,-15.912,427.425,2948.061,0.033,108.502,0.011,0.442,0.849,2.311,5.856,3.33E+12,0.015,53.118,0.005,0.13,0.374,1.035,2.583,55.8,37.6
RUS,Russia,2016,4.095,88.737,0.827,48.358,2.603,163.781,2.201,172.011,0.239,16.961,0,0,0,0,0,0,15.513,-3.116,12.993,-33.378,1037.978,1102.348,7144.92,2255.873,15528.293,1032.291,2.464,160.144,661.947,487.398,182.766,184.054,14.405,2.914,0.45,186.29,0.46,0.15,2.406,54990.735,1.922,87.966,132.552,7027.402,48373.099,4556.51,64.124,47.215,2.929,52.655,119.716,4206.467,3355.003,28955.202,5892.758,40562.781,17.705,9.242,5.811,39.277,464.261,1258.069,3195.737,35.876,370.344,2549.262,4.28,12.034,39.459,961.377,6617.636,17.83,-0.01,6.189,-0.049,494.445,1266.935,3403.509,1.395,2.661,22.318,46.214,1782.957,99.159,12272.976,6454.622,44430.37,20.059,0.282,-7.884,0.014,-0.096,1.121,7.719,7105.772,145275008,7988.779,1282.327,18.046,9.243,5.845,39.508,466.932,3214.127,0.045,38.715,0.015,0.329,1.178,3.166,8.107,3.32E+12,0.015,-0.536,0.005,-0.002,0.372,1.033,2.564,55.8,37.6
RUS,Russia,2017,6.099,137.583,7.855,462.855,-0.289,-18.64,0.391,31.255,0.259,18.402,0,0,0,0,0,0,15.75,-5.961,12.171,-61.872,976.107,1120.422,6707.254,2393.456,16446.478,1035.283,2.678,163.055,658.192,484.453,183.163,190.115,10.684,3.113,0.435,186.976,0.56,0.14,0,55109.15,0.268,87.858,18.866,7046.268,48417.978,4522.722,63.576,46.794,2.485,53.753,104.542,4311.009,3328.886,29622.822,6355.614,43672.189,17.692,-0.291,5.772,-1.353,462.908,1258.593,3180.842,36.424,377.091,2591.156,1.289,12.142,12.389,973.766,6691.172,18.364,2.712,6.332,13.408,507.853,1306.363,3489.678,1.032,-1.335,21.934,-23.804,1759.152,73.414,12087.901,6435.982,44224.438,21.391,0.301,15.749,0.016,0.177,1.298,8.919,7113.879,145530000,8020.035,1284.794,18.06,-0.218,5.809,-1.019,465.913,3201.493,0.054,15.482,0.017,0.182,1.36,3.848,9.345,0,0.014,-6.71,0.004,-0.025,0.348,0.962,2.388,55.8,37.6
RUS,Russia,2018,7.075,169.333,5.279,335.521,1.633,105.095,4.035,323.625,0.25,17.93,0,0,0,0,0,0,17.126,3.253,12.079,31.75,1007.857,1228.839,6915.727,2562.789,17585.387,1045.682,2.613,179.084,670.696,481.047,189.231,181.765,10.565,3.039,0.426,193.222,0.72,0.232,0,57252.662,4.423,88.186,311.681,7357.949,50488.899,4602.191,64.14,46.003,5.428,54.472,233.987,4544.997,3300.856,31186.935,6691.135,45913.343,18.096,2.355,5.679,10.899,473.807,1298.466,3251.178,35.86,374.987,2573.089,1.227,11.814,11.944,985.71,6763.763,17.382,0.12,6.094,0.609,508.462,1247.238,3488.974,1.01,2.612,21.634,45.944,1805.096,72.496,12386.237,6541.078,44883.676,20.853,0.291,0.122,0.016,0.002,1.3,8.917,7175.28,145734000,8343.659,1325.851,18.478,2.433,5.72,11.335,477.248,3274.789,0.069,14.119,0.019,0.192,1.552,4.941,10.65,0,0.022,69.621,0.007,0.242,0.589,1.592,4.045,55.8,37.6
