iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
GEO,Georgia,2019,,,,,,,,,0,0,,,,,,,0,,,,,0,,,,11.609,0,0,2.681,2.681,8.843,0,0,0,0,8.928,0,0.085,,,,,,,,670.723,23.094,23.094,,,,,670.723,,,,76.174,,,,,2212.329,,76.906,8.928,2233.595,,,,,,0,,,,,0,,0,,,,,0,,,,0,0,,,,,,2904.318,3997000,,2233.595,76.906,,,,,,0,,,,,0,,4693.66,0.732,,,,,21.266,
DEU,Germany,2015,-2.994,-15.367,-6.907,-5.583,0,,1.774,64.883,7.846,616.235,-6.218,0.84,-2.073,31.267,382.297,460,42.372,-1.171,24.584,-10.839,915.057,3328.157,11188.289,497.91,6087.885,642.4,50.4,272.2,361.8,62,19,91.8,27.6,50.5,0.1,188.8,38.7,80.6,0.967,45510.725,0.606,80.091,17.971,2981.137,36450.005,4423.686,56.32,9.651,4.139,20.674,30.586,769.537,758.067,9409.035,75.244,920.004,2.958,-3.691,1.29,-1.84,48.008,232.311,586.985,43.68,280.6,3430.863,6.758,19.909,46.912,741.049,9060.719,14.29,-6.063,6.238,-14.987,232.198,1122.428,2839.054,4.296,-0.137,34.833,-1.776,1296.543,337.462,15852.682,,,617.458,7.861,3.666,3.429,4.514,127.649,1560.754,7854.549,81787000,3722.186,2308.435,29.39,13.849,13.671,61.899,508.851,6221.666,6.024,6.766,2.632,6.208,97.968,473.18,1197.839,41107.222,12.547,37.005,5.48,55.09,203.96,985.487,2493.791
DEU,Germany,2016,-7.418,-36.937,-7.993,-6.014,0,,1.641,61.074,7.894,619.267,0.215,0.828,0.067,31.334,381.221,456,40.586,-2.745,23.523,-25.121,889.936,3183.931,10827.259,460.973,5608.348,644.8,50.9,261.7,370.5,81.3,20.5,84.6,27.5,51.1,0.2,189.7,38.1,80,0.965,46028.413,2.716,80.938,80.967,3062.104,37254.589,4507.628,57.46,12.609,10.306,22.437,79.311,848.848,989.123,10327.374,69.23,842.281,3.179,7.628,1.366,3.662,51.67,249.41,628.633,42.54,274.3,3337.227,-2.684,19.062,-19.893,721.156,8773.825,13.12,-8.338,5.626,-19.361,212.837,1029.272,2589.449,4.265,2.065,34.978,26.776,1323.32,334.574,16099.956,,,621.7,7.925,0.677,3.397,0.864,128.514,1563.539,7844.855,82194000,3783.259,2307.954,29.42,-0.105,13.436,-0.533,508.319,6184.376,5.909,-2.204,2.532,-2.159,95.809,463.537,1165.641,42124.196,12.407,-1.455,5.313,-2.967,200.992,973.307,2445.342
DEU,Germany,2017,-0.548,-2.528,-7.899,-5.469,0,,1.206,45.628,7.872,617,1.713,0.832,0.537,31.871,385.575,424,37.243,-6.068,21.832,-54.005,835.93,2919.258,10113.121,458.445,5546.285,647.9,51,241.3,355.1,86.7,20.2,76.3,27.1,51.2,0.2,216.5,39.4,105.7,,46322.041,0.106,80.059,3.256,3065.36,37084.854,4296.015,54.808,13.382,3.362,22.915,28.537,877.385,1048.9,10614.646,63.762,771.391,3.118,-2.506,1.316,-1.295,50.375,244.38,609.439,45.192,292.8,3542.307,5.876,19.941,42.372,763.527,9237.188,11.777,-10.349,4.983,-22.026,190.811,923.081,2308.441,4.183,2.171,35.312,28.724,1352.044,327.857,16357.086,,,619.42,7.902,-0.606,3.336,-0.778,127.735,1545.345,7838.322,82658000,3828.887,2619.226,33.416,12.669,14.958,64.398,572.716,6928.746,6.081,2.812,2.573,2.694,98.503,476.663,1191.688,44636.833,16.314,31.464,6.901,63.24,264.233,1278.763,3196.699
DEU,Germany,2018,-4.152,-19.037,-13.086,-8.344,0,,-2.5,-95.734,7.986,612.338,4.21,0.89,1.342,33.213,399.556,406,35.802,-3.498,21.609,-29.24,806.691,2745.296,9704.666,439.408,5286.175,637.4,50.9,228.2,336.5,82.5,18,76,25.8,51.1,0.2,224.9,45.8,110,,44910.659,-3.684,79.087,-112.93,2952.43,35518.382,4048.169,52.793,12.943,-2.152,22.997,-18.878,858.508,992.493,10328.039,55.418,666.688,2.824,-11.316,1.197,-5.7,44.675,216.544,537.447,47.207,300.9,3619.893,2.252,20.913,17.196,780.724,9392.277,11.923,-1.001,5.06,-1.91,188.901,914.297,2272.526,4.048,-4.794,34.481,-64.813,1287.231,310.38,15485.678,,,614.744,8.017,-0.674,3.399,-0.861,126.874,1526.32,7668.062,83124000,3733.154,2705.596,35.284,3.336,15.853,19.106,591.822,7119.751,7.185,15.521,3.048,15.288,113.791,550.984,1368.928,47961.036,17.258,3.42,7.32,9.038,273.27,1323.324,3287.501
DEU,Germany,2019,-20.016,-87.952,-3.808,-2.11,0,,-2.228,-83.179,8.313,601.075,0.14,0.911,0.046,33.259,398.231,343,28.399,-20.663,17.534,-166.69,640.001,2053.474,7663.117,351.456,4208.195,603.9,50.2,171.5,286.4,90.5,19.7,75.1,24.4,50.4,0.2,242.4,46.4,125.9,,43703.379,-4.286,77.422,-126.53,2825.9,33836.221,3429.242,47.425,14.986,3.269,24.29,28.061,886.569,1083.612,10615.434,53.308,638.285,3.262,11.921,1.37,5.326,50.001,235.88,598.688,52.575,317.5,3801.621,5.553,22.578,43.352,824.075,9867.158,12.436,-1.593,5.093,-3.009,185.893,899.218,2225.808,4.04,0.94,35.598,12.099,1299.33,292.156,15557.671,,,603.47,8.346,-1.226,3.433,-1.555,125.319,1500.52,7230.863,83517000,3649.975,2902.403,40.139,7.834,17.485,46.361,638.183,7641.351,7.683,3.403,3.224,3.872,117.662,555.576,1408.845,46798.83,20.848,14.151,8.546,38.671,311.942,1507.478,3735.067
GRC,Greece,2015,-11.105,-8.245,,,,,0.668,2.076,0.447,21.71,,0,0,0,0,739,42.659,-16.207,20.917,-12.657,65.441,2073.827,6138.917,66.003,6191.686,51.822,0.231,22.107,36.972,9.09,6.098,0,5.775,0.231,0,14.85,3.9,4.621,1.185,29348.358,-1.652,87.401,-4.594,273.436,25650.703,3468.293,71.344,17.541,7.985,9.817,2.271,30.714,852.72,2881.229,,,11.768,35.427,4.931,4.035,15.427,572.075,1447.139,28.656,14.85,1393.096,21.225,12.008,6.578,37.567,3524.108,0,,0,0,0,0,0,11.144,3.377,56.666,5.792,177.282,541.745,16630.557,,,21.71,0.447,4.375,0.187,0.024,0.584,54.819,4861.388,10660000,312.853,1393.096,28.656,21.225,12.008,6.578,37.567,3524.108,7.525,2.236,3.154,0.216,9.866,365.82,925.523,18023.869,8.917,24.519,3.737,2.302,11.69,433.491,1096.627
GRC,Greece,2016,-30.002,-19.802,,,,,-1.631,-5.104,0.504,25.834,,0,0,0,0,622,34.701,-22.537,16.472,-14.749,50.692,1778.898,4775.521,46.201,4352.421,54.416,0.274,18.883,39.523,14.973,5.543,0,5.667,0.274,0,14.893,3.93,5.146,1.166,28991.961,-1.855,87.202,-5.072,268.365,25281.639,3723.316,72.631,27.516,30.163,12.99,9.264,39.978,1410.551,3766.183,,,10.187,-9.639,4.529,-1.487,13.94,522.194,1313.19,27.369,14.893,1403.008,-0.304,12.17,-0.114,37.453,3528.294,0,,0,0,0,0,0,10.414,0.233,57.74,0.413,177.694,533.867,16739.936,,,25.834,0.504,17.913,0.224,0.105,0.689,64.913,5126.325,10615000,307.75,1403.008,27.369,-0.304,12.17,-0.114,37.453,3528.294,7.222,0.173,3.211,0.017,9.883,370.204,931.055,17906.285,9.457,10.702,4.205,1.251,12.941,484.776,1219.137
GRC,Greece,2017,14.97,6.916,,,,,5.352,16.472,0.562,29.334,,0,0,0,0,658,34.001,10.036,17.204,5.088,55.78,1775.475,5277.679,53.117,5025.773,55.189,0.31,18.765,41.388,17.128,3.963,0,5.495,0.31,0,13.801,3.991,5.537,,30676.645,7.234,88.76,19.413,287.778,27228.488,3915.961,74.993,31.035,20.599,14.87,8.235,48.213,1620.573,4561.741,,,7.18,-28.933,3.055,-4.033,9.906,374.922,937.305,25.007,13.801,1305.804,-7.877,10.642,-2.95,34.503,3264.512,0,,0,0,0,0,0,9.957,3.428,56.685,6.091,183.785,519.913,17389.068,,,29.334,0.562,12.483,0.239,0.086,0.775,73.334,5221.765,10569000,324.221,1305.804,25.007,-7.877,10.642,-2.95,34.503,3264.512,7.232,0.967,3.078,0.096,9.979,377.659,944.148,18552.181,10.033,6.965,4.269,0.901,13.842,523.889,1309.725
GRC,Greece,2018,-6.403,-3.401,,,,,-0.512,-1.659,0.59,29.849,,0,0,0,0,662,32.275,-4.668,16.486,-2.604,53.176,1633.259,5053.797,49.716,4724.96,53.246,0.314,17.185,37.098,14.085,5.743,0,5.827,0.314,0,16.148,3.791,6.3,,30655.962,-2.539,86.951,-7.306,280.472,26655.738,3525.746,69.672,26.453,-2.089,14.635,-1.007,47.206,1338.668,4486.404,,,10.787,44.096,4.425,4.368,14.275,545.851,1356.649,30.328,16.148,1534.73,16.325,12.443,5.632,40.135,3814.39,0,,0,0,0,0,0,10.944,-2.011,55.831,-3.695,180.09,553.819,17115.538,,,29.849,0.59,0.711,0.242,0.006,0.781,74.186,5060.476,10522000,322.562,1534.73,30.328,16.325,12.443,5.632,40.135,3814.39,7.119,-5.587,2.921,-0.557,9.421,360.26,895.383,19750.743,11.832,13.12,4.854,1.816,15.659,598.77,1488.172
GRC,Greece,2019,-25.057,-12.457,,,,,-1.35,-4.354,0.628,29.989,,0,0,0,0,603,24.434,-27.568,12.104,-14.66,38.516,1166.697,3677.676,37.259,3557.618,50.007,0.314,12.219,34.2,16.154,4.276,0,5.827,0.314,0,15.807,3.976,7.24,,30383.697,-0.991,87.267,-2.78,277.692,26515.007,3265.54,68.391,32.304,9.036,16.175,4.266,51.472,1542.433,4914.686,,,8.552,-30.519,3.117,-4.356,9.918,408.319,947.03,31.609,15.807,1509.268,-3.971,12.112,-1.594,38.541,3680.052,0,,0,0,0,0,0,11.653,4.228,58.988,7.614,187.704,556.41,17922.645,,,29.989,0.628,1.853,0.25,0.014,0.795,75.914,4774.808,10473000,318.208,1509.268,31.609,-3.971,12.112,-1.594,38.541,3680.052,7.951,4.075,3.081,0.384,9.805,379.652,936.232,19140.988,14.478,15.098,5.664,2.364,18.023,691.309,1720.876
HUN,Hungary,2015,-4.387,-0.81,0,,0,,5.023,12.165,7.133,221.03,,0,0,0,0,271,19.11,3.635,10.705,0.955,27.226,592.146,2784.425,17.658,1805.856,30.298,2.161,5.79,11.235,5.108,0.234,15.834,0.337,2.161,0,3.229,0.141,0.693,1.096,26010.015,6.22,80.233,11.95,204.052,20868.505,1148.962,37.08,16.859,7.279,34.25,5.911,87.107,522.397,8908.441,,,0.771,-22.722,0.233,-0.174,0.592,23.902,60.54,62.92,19.063,1949.608,0.802,18.962,0.384,48.226,4932.081,52.261,0.585,15.75,0.233,40.057,1619.35,4096.675,1.111,6.007,35.277,5.084,89.719,34.419,9175.639,,,221.03,7.133,1.041,2.15,0.056,5.467,559.094,3098.57,9778000,254.326,330.258,10.658,1.88,3.212,0.151,8.169,835.407,0.465,109.195,0.14,0.186,0.357,14.42,36.48,12700.301,2.288,4.925,0.689,0.082,1.753,70.906,179.293
HUN,Hungary,2016,-3.675,-0.649,0,,0,,1.673,4.255,6.508,212.358,,0,0,0,0,261,17.698,-6.316,9.864,-1.72,25.507,577.463,2615.25,17.009,1743.941,31.824,2.071,5.632,12.511,6.479,0.259,16.054,0.4,2.071,0,3.258,0.244,0.684,1.096,26512.968,1.851,80.373,3.776,207.829,21309.197,1282.825,39.315,20.359,7.181,36.106,6.256,93.362,664.308,9572.675,,,0.815,10.029,0.252,0.059,0.651,26.588,66.783,60.685,19.312,1980.122,0.704,18.782,0.34,48.566,4979.545,50.447,0.786,15.613,0.315,40.372,1646.058,4139.475,1.258,-0.847,34.403,-0.76,88.96,41.053,9121.273,,,212.358,6.508,-4.732,2.014,-0.259,5.208,534.004,3262.947,9753000,258.581,334.064,10.238,0.301,3.169,0.025,8.193,840.07,0.767,72.026,0.237,0.257,0.614,25.018,62.915,13083.4,2.148,-1.883,0.665,-0.033,1.72,70.101,176.368
HUN,Hungary,2017,-12.261,-2.086,0,,0,,4.918,12.716,6.566,221.377,,0,0,0,0,264,15.035,2.214,9.61,0.565,26.071,506.886,2679.459,14.923,1533.726,32.803,2.154,4.932,13.223,7.838,0.22,16.098,0.453,2.155,0.001,3.482,0.349,0.758,,27882.557,6.059,81.247,12.592,220.42,22653.671,1358.993,40.31,23.894,6.404,36.617,5.979,99.341,805.55,10209.812,,,0.671,-15.558,0.203,-0.101,0.55,22.61,56.526,59.69,19.58,2012.333,0.785,18.042,0.381,48.947,5030.476,49.075,-0.318,14.834,-0.128,40.244,1654.471,4136.076,1.381,6.798,35.02,6.048,95.008,46.557,9764.4,,,221.48,6.57,3.396,1.985,0.177,5.385,553.443,3371.326,9730000,271.297,357.862,10.615,6.216,3.208,0.509,8.703,894.399,1.064,42.191,0.322,0.259,0.873,35.868,89.671,14606.266,2.311,10.167,0.698,0.175,1.895,77.903,194.759
HUN,Hungary,2018,-0.928,-0.139,0,,0,,0.685,1.858,7.193,236.094,,0,0,0,0,251,14.652,-5.392,9.03,-1.406,24.665,480.944,2540.716,14.785,1522.932,31.865,2.292,4.669,12.379,7.234,0.222,15.733,0.476,2.304,0.012,3.753,0.62,0.607,,28137.177,0.939,81.452,2.07,222.49,22918.202,1275.134,38.848,22.702,-3.138,35.227,-3.117,96.224,745.159,9911.85,,,0.697,0.319,0.202,0.002,0.552,22.868,56.835,61.152,19.486,2007.211,-1.116,17.719,-0.546,48.4,4985.613,49.374,-2.836,14.315,-1.142,39.103,1620.622,4027.865,1.494,6.939,37.195,6.593,101.6,49.032,10465.635,,,237.33,7.231,5.784,2.085,0.311,5.696,586.784,3282.344,9708000,273.156,386.588,11.778,6.841,3.404,0.595,9.298,957.748,1.946,76.612,0.564,0.668,1.541,63.865,158.729,16421.009,1.905,-20.389,0.552,-0.386,1.509,62.526,155.4
HUN,Hungary,2019,18.063,2.67,0,,0,,1.01,2.76,6.97,243.592,,0,0,0,0,226,11.627,-11.345,7.925,-2.798,21.867,406.352,2257.813,17.455,1802.282,33.847,2.359,3.936,12.829,8.364,0.242,16.287,0.53,2.364,0.004,4.73,1.371,0.754,,28488.966,-0.022,80.619,-0.049,222.441,22967.592,1324.643,37.904,24.712,1.959,35.558,1.885,98.109,863.619,10130.01,,,0.714,-1.266,0.197,-0.007,0.545,24.957,56.249,62.096,21.018,2170.129,6.236,18.636,3.018,51.419,5309.104,48.121,3.152,14.619,1.233,40.335,1681.724,4164.7,1.564,0.851,37.136,0.865,102.465,54.672,10579.769,,,244.05,6.983,-6.715,1.926,-0.383,5.314,548.68,3494.773,9685000,275.916,488.406,13.975,19.206,4.017,1.786,11.084,1144.404,4.05,122.403,1.242,1.886,3.427,141.546,353.855,16778.75,2.228,19.164,0.652,0.289,1.798,77.853,185.62
ISL,Iceland,2015,,,,,,,4.37,2.457,0,0,,0,0,0,0,,0,10.638,1.969,0.111,1.156,0,3501.686,,,18.558,0,0,0.004,0,13.541,0,0.004,5.003,5.003,18.554,0,0.01,4.37,177833.485,9.262,18.744,0.932,11,33333.341,11.394,0.02,0,,0,0,0,0,0,,,72.967,6.414,59.405,2.101,34.862,41033.333,105642.71,99.98,18.554,56224.242,3.107,81.019,1.433,47.546,144078.843,0,,0,0,0,0,0,0.02,9.103,16.775,0.821,9.844,11.394,29831.654,,,15160.606,26.959,-5.062,21.567,-0.675,12.656,38352.618,56235.636,330000,58.685,56224.242,99.98,3.107,81.019,1.433,47.546,144078.843,0,,0,0,0,0,0,53227.627,0.054,29.143,0.047,0.006,0.028,30.303,83.514
ISL,Iceland,2016,,,,,,,0.501,0.294,0,0,,0,0,0,0,,0,16.346,2.28,0.189,1.344,0,4049.535,,,18.172,0,0,0.003,0,13.092,0,0.003,5.068,5.068,18.169,0,0.009,4.096,177647.358,10.757,20.657,1.183,12.183,36696.504,8.494,0.016,0,,0,0,0,0,0,,,72.046,-2.836,57.433,-0.989,33.873,39433.735,102027.927,99.984,18.169,54725.904,-1.906,79.078,-0.906,46.64,140480.727,0,,0,0,0,0,0,0.016,10.101,18.377,0.994,10.839,8.494,32646.97,,,15265.06,27.889,0.686,21.606,0.087,12.743,38383.039,54734.398,332000,58.979,54725.904,99.984,-1.906,79.078,-0.906,46.64,140480.727,0,,0,0,0,0,0,62530.419,0.05,-15.962,0.039,-0.004,0.023,27.108,69.761
ISL,Iceland,2017,,,,,,,4.614,2.722,0,0,,0,0,0,0,,0,-0.826,2.161,-0.011,1.333,0,3992.019,,,18.846,0,0,0.002,0,13.892,0,0.002,4.944,4.944,18.844,0,0.008,,184731.897,10.3,21.78,1.255,13.438,40233.807,5.629,0.01,0,,0,0,0,0,0,,,73.714,3.76,56.964,1.274,35.147,41592.814,105230.041,99.99,18.844,56419.162,3.112,77.943,1.452,48.091,143985.503,0,,0,0,0,0,0,0.01,11.68,19.619,1.266,12.105,5.629,36241.788,,,14802.395,26.234,1.419,20.946,0.181,12.924,38694.632,56424.79,334000,61.7,56419.162,99.99,3.112,77.943,1.452,48.091,143985.503,0,,0,0,0,0,0,73085.132,0.042,-12.277,0.033,-0.003,0.02,23.952,60.83
ISL,Iceland,2018,,,,,,,3.187,1.966,0,0,,0,0,0,0,,0,0,2.094,0,1.333,0,3956.482,,,19.432,0,0,0.002,0,13.679,0,0.002,5.747,5.747,19.43,0,0.004,,188921.539,5.543,22.277,0.745,14.183,42086.045,5.579,0.01,0,,0,0,0,0,0,,,70.395,-2.324,53.922,-0.817,34.33,40590.504,101869.662,99.99,19.43,57655.786,2.467,77.4,1.186,49.278,146224.492,0,,0,0,0,0,0,0.01,6.154,20.183,0.745,12.85,5.579,38129.563,,,17053.412,29.575,15.574,23.461,2.013,14.937,44322.653,57661.365,337000,63.667,57655.786,99.99,2.467,77.4,1.186,49.278,146224.492,0,,0,0,0,0,0,75364.793,0.021,-46.628,0.017,-0.009,0.011,11.869,32.177
ISL,Iceland,2019,,,,,,,-4.177,-2.659,0,0,,0,0,0,0,,0,0,2.186,0,1.333,0,3933.14,,,19.265,0,0,0.003,0,13.324,0,0.003,5.931,5.931,19.262,0,0.006,,179962.796,-11.435,20.59,-1.622,12.561,37053.462,8.319,0.015,0,,0,0,0,0,0,,,69.165,-2.928,54.625,-1.005,33.325,39305.044,98303.952,99.985,19.262,56819.566,-2.096,79.08,-1.033,48.245,142314.363,0,,0,0,0,0,0,0.015,-12.622,18.404,-1.622,11.228,8.319,33120.322,,,17495.575,30.787,-0.224,24.429,-0.033,14.903,43962.438,56827.885,339000,61.007,56819.566,99.985,-2.096,79.08,-1.033,48.245,142314.363,0,,0,0,0,0,0,69087.561,0.033,49.972,0.027,0.005,0.016,18.947,47.972
IRL,Ireland,2015,0,,,,,,5.928,9.68,1.703,102.878,,0,0,0,0,437,17.345,9.054,14.747,2.117,25.505,1047.815,5482.678,,,28.103,0.479,4.874,20.241,12.371,0.806,0,2.996,0.479,0,7.861,0.003,6.573,0.695,37179.078,4.162,87.917,6.075,152.059,32686.858,4351.04,72.026,44.021,1.111,25.303,0.481,43.764,2659.278,9407.508,,,2.87,13.128,1.18,0.237,2.04,173.364,438.57,27.974,7.861,1689.915,22.31,11.494,3.626,19.88,4273.479,0,,0,0,0,0,0,10.66,4.384,47.867,3.477,82.79,643.948,17796.672,,,102.878,1.703,-11.719,0.697,-0.16,1.205,258.981,6040.955,4652000,172.957,1689.915,27.974,22.31,11.494,3.626,19.88,4273.479,0.012,69.835,0.002,0.002,0.004,0.733,0.879,61902.659,23.389,27.117,9.616,3.548,16.631,1412.94,3575.048
IRL,Ireland,2016,0,,,,,,4.2,7.265,2.247,144.637,,0,0,0,0,429,15.538,-3.925,13.597,-1.001,24.504,999.927,5218.149,,,30.221,0.679,4.696,22.708,15.332,0.681,0,2.68,0.679,0,7.513,0.006,6.147,0.688,38377.773,5.259,88.811,7.997,160.056,34083.511,4835.512,75.138,50.731,12.437,27.303,5.443,49.207,3264.812,10478.401,,,2.253,-16.057,0.95,-0.328,1.713,145.022,364.702,24.862,7.513,1599.967,-4.92,10.488,-0.978,18.902,4025.154,0,,0,0,0,0,0,8.869,4.294,47.91,3.555,86.345,570.774,18386.961,,,144.637,2.247,42.148,0.95,0.508,1.713,364.688,6435.479,4696000,180.222,1599.967,24.862,-4.92,10.488,-0.978,18.902,4025.154,0.02,228.527,0.007,0.009,0.013,1.312,2.861,62668.446,20.34,-7.021,8.58,-1.168,15.463,1308.996,3292.903
IRL,Ireland,2017,0,,,,,,0.337,0.607,2.39,154.197,,0,0,0,0,399,11.883,-14.854,11.538,-3.64,20.864,766.792,4389.753,,,30.669,0.733,3.645,21.79,15.683,0.692,0,2.462,0.733,0,8.879,0.011,7.444,,38045.307,-1.991,86.75,-3.186,156.87,33004.431,4584.467,71.048,51.137,1.996,27.755,0.982,50.189,3299.692,10559.404,,,2.255,0.956,0.956,0.016,1.729,145.509,363.772,28.952,8.879,1868.155,17.407,12.273,3.29,22.192,4669.149,0,,0,0,0,0,0,8.027,-0.612,47.457,-0.528,85.817,517.983,18055.274,,,154.197,2.39,6.54,1.009,0.112,1.825,383.88,6452.622,4753000,180.829,1868.155,28.952,17.407,12.273,3.29,22.192,4669.149,0.035,100.977,0.015,0.014,0.027,2.272,5.681,69685.981,24.272,20.36,10.293,3.148,18.612,1566.177,3915.815
IRL,Ireland,2018,0,,,,,,2.213,4.001,2.732,175.152,,0,0,0,0,353,6.964,-21.373,8.876,-4.459,16.405,446.498,3404.246,,,30.896,0.844,2.152,20.702,16.017,0.694,0,2.532,0.844,0,10.195,0.017,8.64,,38354.492,0.521,85.315,0.817,157.688,32722.044,4295.839,67.004,51.843,3.819,28.191,1.917,52.105,3323.82,10812.499,,,2.247,-0.227,0.933,-0.004,1.725,144.032,357.974,32.996,10.195,2115.495,14.171,13.708,3.145,25.337,5257.814,0,,0,0,0,0,0,8.197,3.916,48.248,3.36,89.177,525.52,18505.298,,,175.152,2.732,14.975,1.135,0.273,2.098,435.32,6411.334,4819000,184.83,2115.495,32.996,14.171,13.708,3.145,25.337,5257.814,0.054,53.306,0.022,0.014,0.041,3.456,8.59,78990.344,27.964,15.373,11.618,2.861,21.473,1792.855,4455.929
IRL,Ireland,2019,0,,,,,,-0.318,-0.587,2.744,172.892,,0,0,0,0,313,1.949,-32.01,6.054,-5.251,11.154,122.78,2284.672,,,30.761,0.844,0.599,19.552,16.626,0.886,0,2.327,0.844,0,11.209,0.017,9.463,,37739.296,-2.508,83.44,-3.955,153.732,31489.613,4004.974,63.562,54.049,2.022,28.853,1.053,53.159,3405.555,10888.752,,,2.879,27.262,1.192,0.47,2.195,181.383,449.687,36.438,11.209,2295.939,12.343,15.45,3.127,28.465,5830.545,0,,0,0,0,0,0,7.565,0.272,48.533,0.243,89.42,476.639,18316.188,,,172.892,2.744,5.388,1.2,0.113,2.211,452.853,6300.913,4882000,184.243,2295.939,36.438,12.343,15.45,3.127,28.465,5830.545,0.054,48.858,0.033,0.02,0.062,3.412,12.622,80694.065,30.761,11.753,13.025,2.524,23.997,1938.252,4915.382
ISR,Israel,2015,,,0,,0,,5.494,14.768,0.282,21.394,,0,0,0,0,,38.082,-2.069,26.458,-1.585,75.027,2890.191,9404.267,,,60.548,0.171,23.058,59.231,36.173,0.024,0,0,0.171,0,1.317,1.115,0.007,1.108,35543.691,5.225,98.835,13.916,280.265,35129.745,7424.327,97.825,59.743,11.096,28.397,8.043,80.526,4534.136,10093.484,,,0.04,91.766,0.022,0.03,0.062,3.008,7.769,2.175,1.317,165.039,35.925,1.124,0.842,3.186,399.378,0,,0,0,0,0,0,0,6.36,43.98,7.458,124.712,0,15631.994,,,21.394,0.282,9.009,0.061,0.014,0.172,21.594,7589.366,7978000,283.568,165.039,2.175,35.925,1.124,0.842,3.186,399.378,1.842,37.232,1.035,0.796,2.935,139.759,367.891,36221.118,0.012,12.883,0.006,0.002,0.017,0.877,2.125
ISR,Israel,2016,,,0,,0,,1.679,4.761,0.27,21.048,,0,0,0,0,,33.818,-14.536,22.239,-10.906,64.121,2634.014,7907.39,,,63.16,0.171,21.359,61.399,40.04,0,0,0,0.171,0,1.761,1.544,0.046,1.08,35556.614,1.312,98.479,3.677,283.943,35015.725,7571.701,97.212,63.394,14.863,32.08,11.969,92.495,4937.687,11406.409,,,0.001,-29.492,0.015,-0.018,0.044,0.049,5.389,2.788,1.761,217.176,34.389,1.485,1.096,4.282,528.048,0,,0,0,0,0,0,0,2.097,44.16,2.615,127.327,0,15701.926,,,21.048,0.27,66.41,0.099,0.114,0.287,35.354,7788.877,8109000,288.329,217.176,2.788,34.389,1.485,1.096,4.282,528.048,2.445,30.691,1.33,0.901,3.836,190.406,473.032,37701.931,0.073,582.842,0.04,0.099,0.116,5.673,14.273
